id,short_name,name,country,max_distance_to_land,lat_min_box,lat_max_box,lon_min_box,lon_max_box,lat centre,lon centre,lwl_data,lwe_data,lswt_data,lic_data,lwlr_data
4953,GLWD00004953,Bogoria,Kenya,1.5,0.1458,0.3792,36.0375,36.1625,0.2542,36.0958,True,True,True,True,True
5506,GLWD00005506,Great-Pond,United States,1.5,44.4375,44.6208,-69.9208,-69.7708,44.5375,-69.8431,False,False,True,True,True
5729,GLWD00005729,Åmänningen,Sweden,1.5,59.8542,60.0042,15.8708,16.0625,59.9458,15.9792,False,False,True,True,True
6048,GLWD00006048,Poinsett,United States,2.2,44.4958,44.6375,-97.1708,-97.0042,44.5542,-97.0958,False,False,True,True,True
6561,GLWD00006561,Squam,United States,1.1,43.6625,43.8292,-71.6292,-71.4375,43.7625,-71.5125,False,False,True,True,True
6785,GLWD00006785,Erken,Sweden,1.5,59.7875,59.8958,18.4375,18.6875,59.8458,18.5764,False,False,True,True,True
7434,GLWD00007434,Norra-Barken,Sweden,1,60.0292,60.1958,15.3875,15.6125,60.1208,15.5042,False,False,True,True,True
7739,GLWD00007739,Bemidji,United States,1.9,47.4208,47.5792,-94.9125,-94.7792,47.5208,-94.8458,False,False,True,True,True
7840,GLWD00007840,Loskop,South Africa,1,-25.5125,-25.3792,29.2125,29.4458,-25.4292,29.3208,False,False,True,True,True
7889,GLWD00007889,Melvin,Ireland;United Kingdom,1.3,54.3625,54.4958,-8.2875,-8.0542,54.4208,-8.1264,False,False,True,True,True
8089,GLWD00008089,Badabag,Romania,1.9,44.8542,44.9792,28.6958,28.8458,44.9236,28.7597,False,False,True,True,True
8527,GLWD00008527,Cuerda-Del-Pozo,Spain,1,41.7958,41.9292,-2.8625,-2.6708,41.8542,-2.7458,False,False,True,True,True
9168,GLWD00009168,Dranov,Romania,1.9,44.8125,44.9375,29.1292,29.2708,44.8708,29.1903,False,False,True,True,True
9322,GLWD00009322,Sunapee,United States,1.1,43.2875,43.4625,-72.1208,-71.9958,43.3986,-72.0514,False,False,True,True,True
10161,GLWD00010161,Pike Bay,United States,2.1,47.2875,47.4208,-94.6375,-94.4958,47.3542,-94.5708,False,False,True,True,True
10421,GLWD00010421,Lake Hancock,United States,2,27.9042,28.0375,-81.8958,-81.7792,27.9708,-81.8375,False,False,True,True,True
10679,GLWD00010679,ALBUFERA-Lagoon,Spain,1.8,39.2708,39.4125,-0.4292,-0.2792,39.3375,-0.3625,False,False,True,True,True
10694,GLWD00010694,Hartbeespoort,South Africa,1.2,-25.8125,-25.6875,27.7542,27.9375,-25.7458,27.8625,False,False,True,True,True
12200,GLWD00012200,West-Okoboji,United States,1.1,43.3125,43.4875,-95.2208,-95.0292,43.3792,-95.1542,False,False,True,True,True
12262,GLWD00012262,Leven,United Kingdom,1.5,56.1375,56.2625,-3.4542,-3.2958,56.2042,-3.3792,False,False,True,True,True
12471,GLWD00012471,Trout,United States,1.4,45.9792,46.1208,-89.7375,-89.6125,46.0319,-89.6708,False,False,True,True,True
13377,GLWD00013377,Douglas,United States,1.5,45.5208,45.6375,-84.7708,-84.6125,45.5819,-84.7069,False,False,True,True,True
13484,GLWD00013484,Bitter,United States,2.4,45.1875,45.3625,-97.4625,-97.2292,45.2792,-97.3208,False,False,True,True,True
13916,GLWD00013916,Gorgova,Romania,1.8,45.0875,45.2042,29.1125,29.2542,45.1542,29.1903,False,False,True,True,True
15309,GLWD00015309,Ro?u-Ro?ule?,Romania,1.2,45.0042,45.1125,29.4875,29.6625,45.0569,29.5681,False,False,True,True,True
15600,GLWD00015600,Idro,Italy,0.9,45.7042,45.8542,10.4375,10.5708,45.7792,10.5125,False,False,True,True,True
16662,GLWD00016662,Jijila,Romania,1.3,45.2792,45.4042,28.0708,28.1875,45.3486,28.1208,False,False,False,True,True
16814,GLWD00016814,Lumina,Romania,1.5,45.0375,45.1458,29.4208,29.5708,45.0875,29.4903,False,False,True,True,True
17329,GLWD00017329,Merhei,Romania,1.4,45.2708,45.3792,29.3542,29.5125,45.3236,29.4542,False,False,True,True,True
18089,GLWD00018089,Macnean-Lough,United Kingdom,0.6,54.2458,54.3375,-7.9042,-7.7625,54.2875,-7.8458,False,False,False,True,True
18140,GLWD00018140,Rosarito,Spain,1,40.0458,40.1542,-5.3708,-5.2458,40.1042,-5.3125,False,False,True,True,True
164651,GLWD00164651,Portmore-Lough,United Kingdom,0.5,54.5125,54.6042,-6.3292,-6.2292,54.5625,-6.2792,False,False,False,True,True
208447,GLWD00208447,Matita,Romania,1.1,45.2375,45.3458,29.3125,29.4375,45.3014,29.3708,False,False,True,True,True
208662,GLWD00208662,Fortuna,Romania,1.5,45.1625,45.2708,29.0625,29.1792,45.2153,29.1264,False,False,True,True,True
208840,GLWD00208840,Mantuas,Italy,0.5,45.0958,45.2125,10.7042,10.8542,45.1625,10.7792,False,False,False,True,True
208962,GLWD00208962,Isac,Romania,1.3,45.0542,45.1625,29.2042,29.3375,45.1097,29.2819,False,False,True,True,True
209099,GLWD00209099,Puiu,Romania,1.3,44.9958,45.1042,29.4208,29.5458,45.0569,29.4792,False,False,True,True,True
211002,GLWD00211002,Auburn,United States,1.3,44.0875,44.2042,-70.3125,-70.1875,44.1458,-70.2486,False,False,True,True,True
214687,GLWD00214687,Branched-Oak,United States,0.9,40.9208,41.0292,-96.9292,-96.8125,40.9708,-96.8625,False,False,True,True,True
215215,GLWD00215215,Morse,United States,0.5,40.0375,40.1625,-86.0875,-85.9875,40.0792,-86.0458,False,False,False,True,True
215311,GLWD00215311,Geist,United States,0.5,39.8708,39.9875,-86.0208,-85.8875,39.9375,-85.9375,False,False,False,True,True
215339,GLWD00215339,Eagle-Creek,United States,0.6,39.7875,39.9208,-86.3542,-86.2625,39.8542,-86.3042,False,False,False,True,True
100000001,GLBL00000001,Curonian,Russian Federation;Lithuania,14.9,54.8542,55.7458,20.4708,21.3375,55.0347,20.9792,False,False,True,True,True
100000002,GLBL00000002,Kati-Thanda-Lake-Eyre,Australia,19.2,-29.5375,-27.7792,136.7792,138.0625,-28.3875,137.188,False,False,True,True,True
100000003,GLBL00000003,Theewaterskloof-Reservoir,South Africa,1.6,-34.1208,-33.9625,19.0958,19.3292,-34.0042,19.1542,False,False,True,True,True
100000004,GLBL00000004,Lough-Mourne,United Kingdom,0.2,54.7208,54.8042,-5.8458,-5.7625,54.7625,-5.8042,False,False,False,True,True
100000011,GLBL00000011,Rukwa,Tanzania United Republic of,23.9,-8.5542,-7.3542,31.4875,32.9792,-8.0014,32.1569,True,True,True,True,True
100000012,GLBL00000012,IJsselmeer,Netherlands,10.7,52.4958,53.1042,5.0125,5.7458,52.5431,5.2347,False,False,True,True,True
100000013,GLBL00000013,Kyoga,Uganda,7.8,1.1708,1.9958,32.2375,33.5208,1.4708,32.9958,True,True,True,True,True
100000014,GLBL00000014,Playgreen-Lake,Canada,4.8,53.6625,54.4792,-98.3625,-97.7458,53.8042,-97.9875,False,False,True,True,True
100000015,GLBL00000015,Little-Playgreen-Lake,Canada,2.4,53.9125,54.1375,-98.0875,-97.6875,54.0042,-97.9042,False,False,True,True,True
100000016,GLBL00000016,Markermeer,Netherlands,10.7,52.2875,52.7292,4.9375,5.5125,52.5431,5.2347,False,False,True,True,True
100000033,GLBL00000033,Thompson,United States,2.5,44.1542,44.3792,-97.5458,-97.3708,44.2875,-97.4708,False,False,True,True,True
200000001,CGL200000001,Guerrah-Et-Tarf,Algeria,6.3,35.5708,35.7875,6.9792,7.2708,35.6792,7.1375,False,False,True,True,True
200000002,CGL200000002,Zehrez-Chergui,Algeria,4.6,35.0542,35.3542,3.3125,3.7542,35.2292,3.5458,False,False,True,True,True
200000003,CGL200000003,Chott-Ech-Chergui,Algeria,4.9,33.8125,34.6708,-0.4375,1.4708,34.4958,0.9458,False,False,True,True,True
200000004,CGL200000004,Sebkha-D'Oran,Algeria,4.4,35.4375,35.6375,-0.9875,-0.6292,35.5208,-0.8625,False,False,True,True,True
200000006,CGL200000006,Toshka,Egypt,6.2,23.1958,23.5875,30.4292,30.8542,23.4125,30.6292,False,False,True,True,True
200000007,CGL200000007,Nwetwe-Pan,Botswana,8.2,-21.1542,-20.0292,24.5792,25.9125,-20.7792,25.3792,False,False,True,True,True
200000008,CGL200000008,Sua-Pan,Botswana,13.3,-21.2375,-20.1875,25.8375,26.3375,-20.6375,25.9792,False,False,True,True,True
200000010,CGL200000010,Al-Wahda,Morocco,2.2,34.4792,34.6958,-5.2458,-4.9208,34.5958,-5.1458,False,False,True,True,True
200000011,CGL200000011,Chott-El-Hodna,Algeria,8,35.2708,35.5792,4.4792,5.1125,35.4292,4.6458,False,False,True,True,True
200000012,CGL200000012,Etosha-Pan,Namibia,21.4,-19.1458,-18.4292,15.8042,16.9625,-18.7625,16.3958,False,False,True,True,True
200000013,CGL200000013,Rio-Tapajaos-Rio-Arapiuns-Grande-Do-Curuai-Paranapitinga-Complex,Brazil,9.1,-4.5708,-1.8375,-56.3125,-54.4375,-2.7042,-55.0875,False,False,True,True,True
200000036,CGL200000036,None,Sudan,2.2,4.8958,5.0208,34.6458,34.8708,4.9514,34.7486,False,False,True,True,True
200000065,CGL200000065,Krasnyy,Russian Federation,1.6,63.3042,63.4292,44.6125,44.7542,63.3625,44.6875,False,False,True,True,True
200000067,CGL200000067,Borgenfjord,Norway,1.5,63.8208,63.9875,11.2625,11.4208,63.8792,11.3375,False,False,True,True,True
200000071,CGL200000071,Lagao dos Patos,Brazil,25.2,-32.1792,-29.9625,-52.2958,-50.5042,-30.6542,-50.9625,True,False,False,True,True
200000072,CGL200000072,Maracaibo,Venezuela Bolivarian Republic of,46.5,8.9958,11.1125,-72.1708,-70.9875,9.7958,-71.5958,True,False,False,True,True
300000138,HYLA00000138,Aydar,Uzbekistan,10.5,40.4375,41.1208,65.8708,67.9375,40.8542,67.0792,True,False,True,True,True
300000140,HYLA00000140,Tuz,Turkey,13.9,38.3958,39.1792,33.0458,33.7542,38.6236,33.5208,False,False,True,True,True
300000177,HYLA00000177,Torrens,Australia,15.4,-31.5042,-30.1375,137.1542,138.1208,-30.6125,137.654,False,False,True,True,True
300000178,HYLA00000178,Gairdner,Australia,9.9,-32.4042,-31.0042,135.3458,136.3625,-31.6542,136.1125,False,False,True,True,True
300000182,HYLA00000182,None,Greenland,2.4,76.9125,77.1708,-21.9292,-20.1458,77.0347,-20.3403,False,False,True,True,True
300000185,HYLA00000185,None,Greenland,1.5,71.9625,72.1375,-26.4792,-25.9625,72.0264,-26.2931,False,False,True,True,True
300000223,HYLA00000223,Horton,Canada,4.9,67.3875,67.5792,-122.8208,-122.1708,67.4958,-122.3875,False,False,True,True,True
300000250,HYLA00000250,None,Canada,3.8,65.4208,65.6542,-72.1125,-71.8208,65.4931,-71.9569,False,False,True,True,True
300000274,HYLA00000274,Mingo,Canada,4.4,64.4458,64.7292,-72.3792,-71.9125,64.5708,-72.2153,False,False,True,True,True
300000308,HYLA00000308,None,Canada,1.5,63.3208,63.7042,-107.1125,-106.5042,63.4986,-106.8181,False,False,True,True,True
300000311,HYLA00000311,Fletcher,Canada,3.8,63.4542,63.7542,-109.0125,-108.4292,63.5764,-108.7458,False,False,True,True,True
300000328,HYLA00000328,None,Canada,4.2,62.6625,62.9208,-104.5375,-104.2375,62.8264,-104.3681,False,False,True,True,True
300000337,HYLA00000337,Mary,Canada,2.8,62.2208,62.5375,-103.7375,-103.3708,62.3792,-103.4958,False,False,True,True,True
300000347,HYLA00000347,None,Canada,2.8,62.1792,62.4292,-102.4625,-102.0458,62.2875,-102.3347,False,False,True,True,True
300000349,HYLA00000349,None,Canada,2.4,62.0375,62.2792,-97.7708,-97.4208,62.1847,-97.5458,False,False,True,True,True
300000369,HYLA00000369,Aishihik,Canada,1.9,61.1542,61.6625,-137.5375,-136.9542,61.5653,-137.3625,False,False,True,True,True
300000428,HYLA00000428,Riou,Canada,2.8,59.0292,59.2292,-106.6958,-106.1042,59.0931,-106.5097,False,False,True,True,True
300000430,HYLA00000430,Nonvianuk,United States,3.5,58.9208,59.0875,-155.6292,-155.0792,59.0069,-155.4347,False,False,True,True,True
300000437,HYLA00000437,Tadouie,Canada,3,58.3792,58.7958,-98.5958,-98.0792,58.6597,-98.3042,False,False,True,True,True
300000465,HYLA00000465,None,Canada,2.1,56.5375,56.7958,-68.4958,-67.8292,56.7208,-67.9597,False,False,True,True,True
300000485,HYLA00000485,Otelnuc,Canada,3.1,55.9875,56.3125,-68.3458,-68.0125,56.0958,-68.2569,False,False,True,True,True
300000525,HYLA00000525,Bear,Canada,2.2,55.0375,55.1958,-96.5292,-95.6125,55.1292,-95.9847,False,False,True,True,True
300000540,HYLA00000540,Laforge 2,Canada,2.2,54.4958,54.9042,-71.3042,-70.4875,54.6208,-70.7875,False,False,True,True,True
300000541,HYLA00000541,None,Canada,2.6,54.7125,54.9208,-125.4542,-124.9042,54.8542,-125.0819,False,False,True,True,True
300000566,HYLA00000566,None,Canada,3,54.0458,54.2708,-93.1625,-92.8208,54.1625,-92.9875,False,False,True,True,True
300000579,HYLA00000579,None,Canada,1.9,53.9292,54.0958,-126.5375,-124.9458,54.0431,-125.8542,False,False,True,True,True
300000619,HYLA00000619,Quesnel,Canada,2.2,52.4292,52.8208,-121.5875,-120.3208,52.5375,-121.0542,False,False,True,True,True
300000636,HYLA00000636,Chilko,Canada,2.7,51.0292,51.6542,-124.2542,-123.9625,51.2875,-124.0625,False,False,True,True,True
300000651,HYLA00000651,Adams,Canada,1.6,50.9125,51.4542,-119.8125,-119.3875,51.2542,-119.4958,False,False,True,True,True
300000654,HYLA00000654,None,Canada,1.8,50.6875,50.8792,-89.4125,-88.9708,50.7403,-89.0958,False,False,True,True,True
300000655,HYLA00000655,None,Canada,1.5,50.7708,51.7708,-67.1375,-66.7208,50.9542,-66.9208,False,False,True,True,True
300000659,HYLA00000659,Savant,Canada,1.6,50.3292,50.7042,-90.5875,-90.2375,50.4736,-90.4319,False,False,True,True,True
300000704,HYLA00000704,None,Canada,1.9,48.8125,49.0208,-55.0625,-54.3458,48.9014,-54.9236,False,False,True,True,True
300000709,HYLA00000709,None,Canada,2,48.6458,48.9458,-89.6708,-89.2458,48.7125,-89.5681,False,False,True,True,True
300000716,HYLA00000716,Preissac,Canada,1.6,48.2208,48.4292,-78.5792,-78.2292,48.2931,-78.3986,False,False,True,True,True
300000725,HYLA00000725,Banks,United States,2.2,47.5792,47.9875,-119.3625,-118.9792,47.8847,-119.1569,False,False,True,True,True
300000727,HYLA00000727,Chelan,United States,1.5,47.7958,48.3625,-120.7125,-119.9875,47.8653,-120.1292,False,False,True,True,True
300000767,HYLA00000767,George,United States,1.8,43.3792,43.8542,-73.7458,-73.3875,43.5431,-73.6347,True,False,True,True,True
300000771,HYLA00000771,Harney,United States,4.8,43.1458,43.3292,-119.2542,-119.0042,43.2431,-119.1292,False,False,True,True,True
300000772,HYLA00000772,Cayuga,United States,2.8,42.4208,42.9792,-76.8125,-76.4625,42.7458,-76.7347,True,False,True,True,True
300000773,HYLA00000773,Seneca,United States,2.5,42.3458,42.9125,-77.0208,-76.8208,42.7125,-76.9347,False,False,True,True,True
300000836,HYLA00000836,Richland-Chambers,United States,2.5,31.8792,32.1375,-96.4458,-96.0542,31.9625,-96.1292,False,False,True,True,True
300000850,HYLA00000850,None,Mexico,4.7,29.2125,29.4875,-107.9375,-107.7375,29.3125,-107.8375,False,False,True,True,True
300000853,HYLA00000853,None,Mexico,3.7,28.4625,28.6625,-106.8792,-106.6625,28.5458,-106.7458,False,False,True,True,True
300000910,HYLA00000910,None,Brazil,2.3,-5.3708,-4.8708,-62.6708,-62.3042,-5.0625,-62.4792,False,False,True,True,True
300000918,HYLA00000918,None,Bolivia Plurinational State of,4.7,-13.0958,-12.7208,-65.6542,-65.4042,-12.9208,-65.5208,False,False,True,True,True
300000946,HYLA00000946,Promissao,Brazil,3,-21.8125,-21.1125,-49.8292,-48.9542,-21.3347,-49.7042,False,False,True,True,True
300000962,HYLA00000962,Itapeva,Brazil,2.8,-29.6375,-29.3375,-50.0708,-49.7542,-29.5708,-49.9875,False,False,True,True,True
300000972,HYLA00000972,None,Argentina,5.9,-36.1042,-35.8625,-62.6042,-62.2958,-35.9792,-62.4458,True,False,True,True,True
300000977,HYLA00000977,None,Argentina,4,-38.3375,-38.0875,-67.7208,-67.1208,-38.1708,-67.2125,False,False,True,True,True
300000984,HYLA00000984,Huechulafquen,Argentina,2.1,-39.8458,-39.6625,-71.6708,-71.1792,-39.7736,-71.3125,False,False,True,True,True
300000985,HYLA00000985,Ranguipulli,Chile,2.3,-39.8792,-39.5875,-72.3875,-72.0458,-39.6708,-72.2458,False,False,True,True,True
300000991,HYLA00000991,Todos los Santos,Chile,3.1,-41.2625,-41.0125,-72.4375,-71.9958,-41.1014,-72.3292,True,False,True,True,True
300000993,HYLA00000993,Yelcho,Chile,2.2,-43.4625,-43.1458,-72.4875,-72.1292,-43.3514,-72.2292,False,False,True,True,True
300001007,HYLA00001007,Kungasalakh,Russian Federation,6.1,74.4625,74.7542,106.9208,107.6458,74.5958,107.1736,False,False,True,True,True
300001009,HYLA00001009,Kokora,Russian Federation,5,72.8708,73.1208,100.8625,101.2875,73.0069,101.0653,False,False,True,True,True
300001016,HYLA00001016,Yambuto,Russian Federation,4.8,71.0708,71.3375,79.1458,79.6458,71.2097,79.4625,False,False,True,True,True
300001024,HYLA00001024,Yambuto,Russian Federation,3.7,69.4125,69.5958,68.8792,69.3625,69.5153,69.0125,False,False,True,True,True
300001028,HYLA00001028,Glubokoye,Russian Federation,2.4,69.1542,69.3958,89.5458,90.7042,69.3264,89.7375,False,False,True,True,True
300001031,HYLA00001031,Sobach'ye,Russian Federation,1.8,68.9625,69.1625,90.8542,91.9458,69.0208,91.0042,False,False,True,True,True
300001038,HYLA00001038,Altevatn,Norway,1.3,68.3458,68.7125,18.8542,19.9708,68.4653,19.7736,False,False,True,True,True
300001041,HYLA00001041,Yessey,Russian Federation,6,68.2875,68.5792,102.1375,102.6625,68.4542,102.3931,False,False,True,True,True
300001048,HYLA00001048,Pervoye,Russian Federation,6.8,67.8292,68.0625,71.2375,71.8542,67.9486,71.6486,False,False,True,True,True
300001053,HYLA00001053,Eloygytgyn,Russian Federation,5.3,67.3958,67.5875,171.9042,172.2708,67.4903,172.0903,False,False,True,True,True
300001055,HYLA00001055,Agata,Russian Federation,1.9,66.9792,67.4708,92.6375,93.2042,67.2125,92.8375,False,False,True,True,True
300001059,HYLA00001059,None,Russian Federation,3.8,66.7125,66.9375,85.0542,85.5708,66.8403,85.2153,False,False,True,True,True
300001063,HYLA00001063,Temchi,Russian Federation,1.6,66.5708,67.0208,94.7708,95.2208,66.7153,95.1014,False,False,True,True,True
300001083,HYLA00001083,None,Russian Federation,3.1,64.9125,65.1458,65.6875,66.0792,64.9958,65.9125,False,False,True,True,True
300001087,HYLA00001087,None,Russian Federation,2.2,64.6292,64.8125,65.7625,66.2208,64.7208,65.9375,False,False,True,True,True
300001091,HYLA00001091,None,Russian Federation,2.7,64.3375,64.5375,66.0458,66.4792,64.4431,66.1597,False,False,True,True,True
300001094,HYLA00001094,Snasvatnet,Norway,2.2,64.0542,64.3042,11.5375,12.4125,64.1986,12.1069,False,False,True,True,True
300001098,HYLA00001098,Torrojen,Sweden,2.1,63.7292,64.0292,12.7042,13.1458,63.8708,12.9931,False,False,True,True,True
300001112,HYLA00001112,Koitere,Finland,2.2,62.8375,63.1042,30.5042,30.9125,63.0319,30.7292,False,False,True,True,True
300001115,HYLA00001115,None,Russian Federation,3.4,62.5042,62.7458,64.9792,65.3458,62.6458,65.1653,False,False,True,True,True
300001118,HYLA00001118,Palyeozero,Russian Federation,2.7,62.4542,62.7292,33.6708,33.8875,62.5958,33.7875,False,False,True,True,True
300001123,HYLA00001123,None,Russian Federation,2.2,61.4458,62.1792,148.6708,150.4458,62.0292,150.0542,False,False,True,True,True
300001127,HYLA00001127,Femunden,Norway,2.4,61.8792,62.4625,11.6708,12.0208,62.1069,11.7625,False,False,True,True,True
300001134,HYLA00001134,None,Russian Federation,2,61.4875,61.7125,66.8125,67.3125,61.5625,67.1819,False,False,True,True,True
300001141,HYLA00001141,None,Finland,2.1,61.2208,61.4792,23.9542,24.3292,61.2875,24.1375,False,False,True,True,True
300001142,HYLA00001142,Tormemtor,Russian Federation,3.5,61.1042,61.3208,79.1625,79.5625,61.2153,79.3181,False,False,True,True,True
300001153,HYLA00001153,Randsfjorden,Norway,1.8,60.2042,60.8375,10.1042,10.5125,60.4681,10.4236,False,False,True,True,True
300001174,HYLA00001174,None,Denmark,5.4,55.8042,56.1542,8.0875,8.4125,56.0375,8.2125,False,False,True,True,True
300001205,HYLA00001205,Teletskoye,Russian Federation,2.5,51.3042,51.8375,87.2125,87.8875,51.3792,87.7792,True,False,True,True,True
300001248,HYLA00001248,Luzern,Switzerland,1.9,46.8542,47.1208,8.2458,8.6625,47.0208,8.3764,True,False,True,True,True
300001252,HYLA00001252,None,China,3.8,46.5958,46.8458,124.2458,124.5125,46.7042,124.3792,False,False,True,True,True
300001256,HYLA00001256,Khadzhideyskiy,Ukraine,1.6,46.5042,46.9042,30.3792,30.7375,46.6542,30.5431,False,False,True,True,True
300001257,HYLA00001257,Huoshaohei-Talahong,China,2.8,46.4625,46.9208,123.9208,124.3125,46.5958,124.1875,False,False,True,True,True
300001274,HYLA00001274,Como,Italy,2,45.8153,46.2292,9.0681,9.4569,46.0069,9.2597,False,False,True,True,True
300001297,HYLA00001297,None,China,1.7,43.0458,43.8208,126.6458,127.3208,43.4903,127.1736,True,False,True,True,True
300001316,HYLA00001316,None,Uzbekistan,4.5,40.5292,40.7042,64.4125,64.6625,40.6208,64.5208,False,False,True,True,True
300001323,HYLA00001323,None,China,2.8,39.9708,40.1125,117.4042,117.6792,40.0375,117.5458,False,False,True,True,True
300001382,HYLA00001382,Bangdag,China,4.4,34.8708,35.0375,81.4375,81.6792,34.9542,81.5292,False,False,True,True,True
300001398,HYLA00001398,Tarbela,Pakistan,2.6,34.0208,34.5875,72.6542,72.9458,34.1375,72.7986,False,False,True,True,True
300001459,HYLA00001459,None,China,3.3,30.0542,30.3958,84.6625,84.9042,30.1514,84.8292,False,False,True,True,True
300001496,HYLA00001496,None,India,2.6,22.6042,23.0125,79.8625,80.3708,22.9125,79.9375,False,False,True,True,True
300001497,HYLA00001497,Bango,India,1.7,22.5542,22.7792,82.5125,82.8292,22.6208,82.6708,False,False,True,True,True
300001503,HYLA00001503,None,India,3.9,21.2375,21.6708,84.7958,85.1625,21.3292,85.0042,False,False,True,True,True
300001508,HYLA00001508,None,India,1.5,19.0208,19.4458,82.7042,82.9375,19.2542,82.8458,False,False,True,True,True
300001509,HYLA00001509,None,India,3.9,18.7708,19.1292,77.7458,78.3875,18.9375,78.2958,False,False,True,True,True
300001518,HYLA00001518,None,Thailand,1.6,16.5542,16.9958,103.2042,103.6625,16.7847,103.5986,False,False,True,True,True
300001530,HYLA00001530,Pasak Chonlasit,Thailand,2.8,14.8042,15.1708,100.9625,101.1458,15.0042,101.0458,False,False,True,True,True
